order_id,order_date,season,product_category,items_count,order_amount,channel,neighborhood,density_bucket,is_new_customer
Fa_01154,2024-09-07,Fall_2024,chair,2,138.0,xiaohongshu_wechat,Allston,high,True
Fa_01155,2024-08-15,Fall_2024,mattress,1,210.0,website,Mission Hill,high,True
Fa_01156,2024-08-09,Fall_2024,desk,1,79.0,xiaohongshu_wechat,East Boston,medium,True
Fa_01157,2024-08-24,Fall_2024,bed_frame,1,60.0,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01158,2024-10-29,Fall_2024,cleaning_set,1,39.99,other,Fenway,high,False
Fa_01159,2024-09-09,Fall_2024,desk,1,79.0,website,Fenway,high,True
Fa_01160,2024-10-12,Fall_2024,chair,1,69.0,xiaohongshu_wechat,Mission Hill,high,True
Fa_01161,2024-08-29,Fall_2024,chair,1,69.0,xiaohongshu_wechat,East Boston,medium,True
Fa_01162,2024-08-13,Fall_2024,mattress,1,190.0,xiaohongshu_wechat,Mission Hill,high,True
Fa_01163,2024-10-07,Fall_2024,cleaning_set,1,39.99,other,Allston,high,True
Fa_01164,2024-08-09,Fall_2024,chair,1,69.0,website,Fenway,high,False
Fa_01165,2024-08-23,Fall_2024,mattress,2,380.0,xiaohongshu_wechat,Fenway,high,True
Fa_01166,2024-10-28,Fall_2024,mattress,1,210.0,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01167,2024-09-05,Fall_2024,bed_frame,1,45.0,xiaohongshu_wechat,Fenway,high,True
Fa_01168,2024-09-26,Fall_2024,mattress,2,380.0,website,East Boston,medium,False
Fa_01169,2024-08-18,Fall_2024,chair,3,207.0,xiaohongshu_wechat,Fenway,high,True
Fa_01170,2024-10-19,Fall_2024,kitchen_set,1,39.99,other,Fenway,high,True
Fa_01171,2024-08-23,Fall_2024,chair,3,207.0,website,Cambridgeport,high,True
Fa_01172,2024-10-01,Fall_2024,chair,1,69.0,other,Allston,high,True
Fa_01173,2024-08-25,Fall_2024,cleaning_set,2,79.98,xiaohongshu_wechat,Allston,high,True
Fa_01174,2024-09-03,Fall_2024,mattress,1,210.0,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01175,2024-09-10,Fall_2024,desk,1,79.0,website,Allston,high,True
Fa_01176,2024-10-01,Fall_2024,desk,1,79.0,xiaohongshu_wechat,Brighton,high,False
Fa_01177,2024-10-07,Fall_2024,bed_frame,3,135.0,xiaohongshu_wechat,Dorchester,medium,False
Fa_01178,2024-10-14,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Revere,low,False
Fa_01179,2024-08-06,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Cambridgeport,high,False
Fa_01180,2024-09-16,Fall_2024,kitchen_set,2,79.98,xiaohongshu_wechat,East Boston,medium,False
Fa_01181,2024-08-11,Fall_2024,bed_frame,1,45.0,xiaohongshu_wechat,Fenway,high,False
Fa_01182,2024-09-15,Fall_2024,mattress,1,190.0,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01183,2024-09-10,Fall_2024,chair,1,69.0,xiaohongshu_wechat,Malden,medium,True
Fa_01184,2024-09-12,Fall_2024,desk,1,79.0,xiaohongshu_wechat,Revere,low,False
Fa_01185,2024-08-02,Fall_2024,mattress,2,380.0,xiaohongshu_wechat,Dorchester,medium,False
Fa_01186,2024-10-07,Fall_2024,cleaning_set,1,39.99,other,Fenway,high,True
Fa_01187,2024-10-25,Fall_2024,mattress,1,210.0,other,Brighton,high,True
Fa_01188,2024-10-24,Fall_2024,chair,3,207.0,website,Watertown,medium,True
Fa_01189,2024-10-23,Fall_2024,chair,3,207.0,xiaohongshu_wechat,Dorchester,medium,True
Fa_01190,2024-10-12,Fall_2024,mattress,1,210.0,xiaohongshu_wechat,Medford,medium,False
Fa_01191,2024-08-10,Fall_2024,chair,1,69.0,xiaohongshu_wechat,Brookline,medium,True
Fa_01192,2024-10-13,Fall_2024,cleaning_set,2,79.98,xiaohongshu_wechat,Medford,medium,False
Fa_01193,2024-08-10,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Fenway,high,True
Fa_01194,2024-09-21,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Somerville,medium,True
Fa_01195,2024-10-31,Fall_2024,bed_frame,1,60.0,xiaohongshu_wechat,Fenway,high,True
Fa_01196,2024-09-26,Fall_2024,desk,2,158.0,xiaohongshu_wechat,Allston,high,True
Fa_01197,2024-08-17,Fall_2024,chair,2,138.0,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01198,2024-09-14,Fall_2024,chair,2,138.0,xiaohongshu_wechat,Watertown,medium,False
Fa_01199,2024-08-27,Fall_2024,bed_frame,1,45.0,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01200,2024-08-23,Fall_2024,bed_frame,2,90.0,xiaohongshu_wechat,Brighton,high,True
Fa_01201,2024-10-09,Fall_2024,mattress,2,420.0,other,Medford,medium,True
Fa_01202,2024-10-04,Fall_2024,bed_frame,2,90.0,other,Medford,medium,True
Fa_01203,2024-08-29,Fall_2024,kitchen_set,1,39.99,website,Mission Hill,high,True
Fa_01204,2024-10-19,Fall_2024,cleaning_set,3,119.97,website,Cambridgeport,high,False
Fa_01205,2024-08-08,Fall_2024,kitchen_set,2,79.98,other,Allston,high,True
Fa_01206,2024-09-06,Fall_2024,mattress,1,190.0,xiaohongshu_wechat,Fenway,high,True
Fa_01207,2024-10-11,Fall_2024,cleaning_set,2,79.98,xiaohongshu_wechat,Cambridgeport,high,False
Fa_01208,2024-10-09,Fall_2024,mattress,1,210.0,xiaohongshu_wechat,Allston,high,True
Fa_01209,2024-10-21,Fall_2024,mattress,2,380.0,website,Somerville,medium,False
Fa_01210,2024-09-27,Fall_2024,bed_frame,2,90.0,xiaohongshu_wechat,Brighton,high,True
Fa_01211,2024-09-16,Fall_2024,desk,1,79.0,xiaohongshu_wechat,Brighton,high,False
Fa_01212,2024-09-12,Fall_2024,desk,1,79.0,xiaohongshu_wechat,Brighton,high,True
Fa_01213,2024-10-20,Fall_2024,cleaning_set,2,79.98,website,Somerville,medium,True
Fa_01214,2024-09-22,Fall_2024,cleaning_set,1,39.99,website,Cambridgeport,high,True
Fa_01215,2024-09-05,Fall_2024,cleaning_set,2,79.98,xiaohongshu_wechat,Revere,low,False
Fa_01216,2024-08-13,Fall_2024,mattress,1,190.0,other,Fenway,high,False
Fa_01217,2024-08-04,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Malden,medium,True
Fa_01218,2024-10-13,Fall_2024,chair,1,69.0,xiaohongshu_wechat,Cambridgeport,high,False
Fa_01219,2024-09-27,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Allston,high,False
Fa_01220,2024-10-01,Fall_2024,desk,1,79.0,website,Cambridgeport,high,True
Fa_01221,2024-08-31,Fall_2024,bed_frame,2,120.0,website,Cambridgeport,high,True
Fa_01222,2024-10-05,Fall_2024,bed_frame,2,90.0,other,Brighton,high,False
Fa_01223,2024-08-29,Fall_2024,mattress,3,630.0,other,Brighton,high,True
Fa_01224,2024-10-29,Fall_2024,cleaning_set,1,39.99,website,Brookline,medium,True
Fa_01225,2024-10-27,Fall_2024,mattress,1,210.0,xiaohongshu_wechat,Dorchester,medium,True
Fa_01226,2024-09-01,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Brookline,medium,True
Fa_01227,2024-09-08,Fall_2024,desk,1,79.0,website,Allston,high,False
Fa_01228,2024-08-04,Fall_2024,bed_frame,1,30.0,xiaohongshu_wechat,Medford,medium,True
Fa_01229,2024-10-24,Fall_2024,bed_frame,1,45.0,website,Mission Hill,high,False
Fa_01230,2024-10-13,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Brighton,high,True
Fa_01231,2024-10-05,Fall_2024,desk,1,79.0,xiaohongshu_wechat,Watertown,medium,True
Fa_01232,2024-09-17,Fall_2024,mattress,1,190.0,other,Quincy,low,True
Fa_01233,2024-09-14,Fall_2024,kitchen_set,2,79.98,xiaohongshu_wechat,Mission Hill,high,False
Fa_01234,2024-08-31,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Revere,low,False
Fa_01235,2024-08-29,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Mission Hill,high,True
Fa_01236,2024-08-13,Fall_2024,desk,1,79.0,xiaohongshu_wechat,Fenway,high,True
Fa_01237,2024-10-30,Fall_2024,chair,1,69.0,xiaohongshu_wechat,Cambridgeport,high,False
Fa_01238,2024-10-05,Fall_2024,chair,1,69.0,other,Brookline,medium,False
Fa_01239,2024-08-21,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Jamaica Plain,medium,True
Fa_01240,2024-09-07,Fall_2024,chair,1,69.0,xiaohongshu_wechat,Quincy,low,False
Fa_01241,2024-09-01,Fall_2024,mattress,3,630.0,website,Medford,medium,False
Fa_01242,2024-08-22,Fall_2024,bed_frame,1,30.0,other,Brighton,high,False
Fa_01243,2024-09-03,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Mission Hill,high,False
Fa_01244,2024-08-21,Fall_2024,desk,1,79.0,other,Brookline,medium,True
Fa_01245,2024-09-16,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Quincy,low,True
Fa_01246,2024-09-02,Fall_2024,bed_frame,2,120.0,website,Allston,high,False
Fa_01247,2024-08-05,Fall_2024,chair,2,138.0,other,Brighton,high,True
Fa_01248,2024-08-18,Fall_2024,cleaning_set,2,79.98,xiaohongshu_wechat,Fenway,high,True
Fa_01249,2024-08-24,Fall_2024,mattress,1,210.0,other,Cambridgeport,high,True
Fa_01250,2024-09-29,Fall_2024,desk,1,79.0,other,Mission Hill,high,True
Fa_01251,2024-10-15,Fall_2024,kitchen_set,2,79.98,other,Brighton,high,True
Fa_01252,2024-10-19,Fall_2024,mattress,2,380.0,xiaohongshu_wechat,Fenway,high,True
Fa_01253,2024-10-20,Fall_2024,desk,1,79.0,website,East Boston,medium,True
Fa_01254,2024-09-20,Fall_2024,chair,1,69.0,xiaohongshu_wechat,Brighton,high,False
Fa_01255,2024-09-01,Fall_2024,mattress,1,210.0,xiaohongshu_wechat,Brookline,medium,True
Fa_01256,2024-08-22,Fall_2024,chair,1,69.0,xiaohongshu_wechat,Brighton,high,True
Fa_01257,2024-08-07,Fall_2024,bed_frame,1,30.0,other,Brighton,high,True
Fa_01258,2024-09-12,Fall_2024,bed_frame,1,30.0,xiaohongshu_wechat,Mission Hill,high,True
Fa_01259,2024-09-29,Fall_2024,chair,1,69.0,xiaohongshu_wechat,Mission Hill,high,True
Fa_01260,2024-10-08,Fall_2024,kitchen_set,2,79.98,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01261,2024-10-10,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Brighton,high,False
Fa_01262,2024-08-16,Fall_2024,mattress,2,420.0,xiaohongshu_wechat,Mission Hill,high,True
Fa_01263,2024-10-30,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01264,2024-08-25,Fall_2024,cleaning_set,2,79.98,xiaohongshu_wechat,Mission Hill,high,True
Fa_01265,2024-09-27,Fall_2024,mattress,1,210.0,xiaohongshu_wechat,Watertown,medium,True
Fa_01266,2024-10-05,Fall_2024,mattress,2,420.0,xiaohongshu_wechat,Mission Hill,high,True
Fa_01267,2024-09-08,Fall_2024,cleaning_set,2,79.98,xiaohongshu_wechat,Brighton,high,False
Fa_01268,2024-10-05,Fall_2024,bed_frame,1,30.0,website,Brighton,high,True
Fa_01269,2024-10-08,Fall_2024,chair,1,69.0,xiaohongshu_wechat,Medford,medium,True
Fa_01270,2024-08-09,Fall_2024,desk,2,158.0,website,Mission Hill,high,False
Fa_01271,2024-08-31,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Cambridgeport,high,False
Fa_01272,2024-10-03,Fall_2024,mattress,2,380.0,xiaohongshu_wechat,Mission Hill,high,False
Fa_01273,2024-08-19,Fall_2024,desk,2,158.0,website,Allston,high,True
Fa_01274,2024-10-17,Fall_2024,desk,1,79.0,xiaohongshu_wechat,Mission Hill,high,False
Fa_01275,2024-09-13,Fall_2024,desk,2,158.0,website,Cambridgeport,high,True
Fa_01276,2024-10-11,Fall_2024,bed_frame,3,90.0,xiaohongshu_wechat,East Boston,medium,False
Fa_01277,2024-08-09,Fall_2024,desk,1,79.0,other,Somerville,medium,False
Fa_01278,2024-08-10,Fall_2024,bed_frame,1,30.0,xiaohongshu_wechat,Revere,low,True
Fa_01279,2024-10-28,Fall_2024,bed_frame,2,120.0,xiaohongshu_wechat,Allston,high,True
Fa_01280,2024-10-31,Fall_2024,bed_frame,2,90.0,other,Fenway,high,True
Fa_01281,2024-09-04,Fall_2024,bed_frame,3,135.0,xiaohongshu_wechat,Fenway,high,True
Fa_01282,2024-10-11,Fall_2024,chair,1,69.0,xiaohongshu_wechat,Medford,medium,True
Fa_01283,2024-10-10,Fall_2024,cleaning_set,1,39.99,website,Medford,medium,True
Fa_01284,2024-10-26,Fall_2024,mattress,1,190.0,xiaohongshu_wechat,East Boston,medium,True
Fa_01285,2024-10-05,Fall_2024,mattress,2,380.0,website,Revere,low,False
Fa_01286,2024-08-15,Fall_2024,mattress,3,630.0,xiaohongshu_wechat,Fenway,high,True
Fa_01287,2024-08-12,Fall_2024,bed_frame,1,60.0,xiaohongshu_wechat,Fenway,high,False
Fa_01288,2024-09-07,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Brighton,high,True
Fa_01289,2024-09-03,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Allston,high,True
Fa_01290,2024-09-22,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Somerville,medium,True
Fa_01291,2024-10-21,Fall_2024,chair,2,138.0,xiaohongshu_wechat,Allston,high,False
Fa_01292,2024-10-08,Fall_2024,chair,1,69.0,website,Fenway,high,False
Fa_01293,2024-10-16,Fall_2024,cleaning_set,2,79.98,xiaohongshu_wechat,Quincy,low,True
Fa_01294,2024-09-23,Fall_2024,desk,3,237.0,xiaohongshu_wechat,East Boston,medium,True
Fa_01295,2024-08-23,Fall_2024,mattress,1,210.0,xiaohongshu_wechat,Fenway,high,True
Fa_01296,2024-10-31,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Quincy,low,True
Fa_01297,2024-10-20,Fall_2024,kitchen_set,2,79.98,xiaohongshu_wechat,Fenway,high,True
Fa_01298,2024-08-10,Fall_2024,kitchen_set,1,39.99,other,Allston,high,True
Fa_01299,2024-09-13,Fall_2024,cleaning_set,2,79.98,other,Somerville,medium,False
Fa_01300,2024-10-08,Fall_2024,cleaning_set,2,79.98,xiaohongshu_wechat,Malden,medium,True
Fa_01301,2024-10-30,Fall_2024,kitchen_set,1,39.99,website,Cambridgeport,high,True
Fa_01302,2024-08-20,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Malden,medium,True
Fa_01303,2024-08-15,Fall_2024,kitchen_set,3,119.97,xiaohongshu_wechat,Medford,medium,True
Fa_01304,2024-08-02,Fall_2024,kitchen_set,1,39.99,website,Allston,high,False
Fa_01305,2024-09-30,Fall_2024,chair,3,207.0,xiaohongshu_wechat,Jamaica Plain,medium,True
Fa_01306,2024-10-04,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01307,2024-10-31,Fall_2024,chair,2,138.0,other,Mission Hill,high,True
Fa_01308,2024-08-08,Fall_2024,desk,1,79.0,xiaohongshu_wechat,Dorchester,medium,False
Fa_01309,2024-09-26,Fall_2024,kitchen_set,3,119.97,website,Dorchester,medium,True
Fa_01310,2024-10-25,Fall_2024,desk,1,79.0,xiaohongshu_wechat,Fenway,high,False
Fa_01311,2024-08-21,Fall_2024,cleaning_set,1,39.99,website,Somerville,medium,False
Fa_01312,2024-08-31,Fall_2024,desk,2,158.0,xiaohongshu_wechat,Quincy,low,False
Fa_01313,2024-10-03,Fall_2024,chair,1,69.0,website,Somerville,medium,True
Fa_01314,2024-09-23,Fall_2024,desk,3,237.0,xiaohongshu_wechat,Malden,medium,True
Fa_01315,2024-08-03,Fall_2024,cleaning_set,1,39.99,website,Mission Hill,high,False
Fa_01316,2024-10-28,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Allston,high,True
Fa_01317,2024-09-18,Fall_2024,desk,1,79.0,xiaohongshu_wechat,Allston,high,True
Fa_01318,2024-10-29,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01319,2024-08-15,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Mission Hill,high,True
Fa_01320,2024-10-31,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Brighton,high,True
Fa_01321,2024-08-08,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Brighton,high,True
Fa_01322,2024-09-27,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Mission Hill,high,True
Fa_01323,2024-10-11,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Allston,high,True
Fa_01324,2024-10-12,Fall_2024,mattress,1,210.0,xiaohongshu_wechat,Cambridgeport,high,False
Fa_01325,2024-09-12,Fall_2024,cleaning_set,2,79.98,xiaohongshu_wechat,Cambridgeport,high,False
Fa_01326,2024-08-12,Fall_2024,chair,1,69.0,other,Watertown,medium,False
Fa_01327,2024-08-01,Fall_2024,desk,3,237.0,xiaohongshu_wechat,Dorchester,medium,False
Fa_01328,2024-09-12,Fall_2024,bed_frame,1,60.0,xiaohongshu_wechat,Dorchester,medium,True
Fa_01329,2024-10-29,Fall_2024,bed_frame,1,45.0,xiaohongshu_wechat,Watertown,medium,False
Fa_01330,2024-08-10,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Fenway,high,True
Fa_01331,2024-10-26,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01332,2024-08-11,Fall_2024,kitchen_set,2,79.98,website,Medford,medium,True
Fa_01333,2024-10-04,Fall_2024,chair,3,207.0,xiaohongshu_wechat,Fenway,high,True
Fa_01334,2024-10-31,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Brighton,high,False
Fa_01335,2024-09-08,Fall_2024,mattress,3,630.0,xiaohongshu_wechat,East Boston,medium,False
Fa_01336,2024-08-16,Fall_2024,chair,1,69.0,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01337,2024-09-25,Fall_2024,cleaning_set,2,79.98,xiaohongshu_wechat,Somerville,medium,False
Fa_01338,2024-09-22,Fall_2024,desk,1,79.0,xiaohongshu_wechat,Fenway,high,False
Fa_01339,2024-09-06,Fall_2024,desk,1,79.0,xiaohongshu_wechat,Medford,medium,False
Fa_01340,2024-08-27,Fall_2024,kitchen_set,2,79.98,xiaohongshu_wechat,Brookline,medium,True
Fa_01341,2024-09-18,Fall_2024,bed_frame,1,60.0,xiaohongshu_wechat,Fenway,high,False
Fa_01342,2024-09-01,Fall_2024,chair,2,138.0,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01343,2024-09-30,Fall_2024,mattress,1,190.0,xiaohongshu_wechat,Jamaica Plain,medium,True
Fa_01344,2024-10-09,Fall_2024,bed_frame,1,30.0,xiaohongshu_wechat,Allston,high,True
Fa_01345,2024-10-25,Fall_2024,cleaning_set,2,79.98,xiaohongshu_wechat,Mission Hill,high,True
Fa_01346,2024-10-04,Fall_2024,chair,1,69.0,other,Watertown,medium,True
Fa_01347,2024-10-27,Fall_2024,bed_frame,3,135.0,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01348,2024-09-21,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Mission Hill,high,True
Fa_01349,2024-08-31,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Mission Hill,high,True
Fa_01350,2024-10-14,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Brighton,high,True
Fa_01351,2024-08-07,Fall_2024,bed_frame,3,180.0,website,Dorchester,medium,True
Fa_01352,2024-10-23,Fall_2024,bed_frame,1,45.0,xiaohongshu_wechat,Brighton,high,True
Fa_01353,2024-10-01,Fall_2024,bed_frame,1,45.0,other,Fenway,high,True
Fa_01354,2024-10-22,Fall_2024,mattress,2,380.0,website,Cambridgeport,high,True
Fa_01355,2024-10-02,Fall_2024,mattress,2,420.0,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01356,2024-10-31,Fall_2024,bed_frame,1,60.0,other,Cambridgeport,high,False
Fa_01357,2024-09-28,Fall_2024,cleaning_set,2,79.98,xiaohongshu_wechat,Allston,high,False
Fa_01358,2024-09-08,Fall_2024,bed_frame,2,90.0,xiaohongshu_wechat,Cambridgeport,high,False
Fa_01359,2024-08-05,Fall_2024,cleaning_set,1,39.99,website,Brookline,medium,False
Fa_01360,2024-09-09,Fall_2024,chair,1,69.0,xiaohongshu_wechat,Fenway,high,False
Fa_01361,2024-08-13,Fall_2024,bed_frame,2,90.0,other,Quincy,low,False
Fa_01362,2024-09-16,Fall_2024,cleaning_set,2,79.98,xiaohongshu_wechat,Fenway,high,True
Fa_01363,2024-10-14,Fall_2024,mattress,1,210.0,xiaohongshu_wechat,Revere,low,True
Fa_01364,2024-08-27,Fall_2024,desk,1,79.0,xiaohongshu_wechat,Brighton,high,False
Fa_01365,2024-09-09,Fall_2024,desk,3,237.0,xiaohongshu_wechat,Watertown,medium,False
Fa_01366,2024-09-06,Fall_2024,desk,2,158.0,xiaohongshu_wechat,Allston,high,True
Fa_01367,2024-08-21,Fall_2024,desk,2,158.0,xiaohongshu_wechat,Fenway,high,True
Fa_01368,2024-10-11,Fall_2024,mattress,1,210.0,website,Fenway,high,True
Fa_01369,2024-10-26,Fall_2024,chair,1,69.0,website,Allston,high,False
Fa_01370,2024-10-24,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Mission Hill,high,True
Fa_01371,2024-10-25,Fall_2024,mattress,1,190.0,website,Brookline,medium,True
Fa_01372,2024-08-08,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Quincy,low,False
Fa_01373,2024-10-20,Fall_2024,kitchen_set,3,119.97,xiaohongshu_wechat,Cambridgeport,high,False
Fa_01374,2024-10-11,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Allston,high,True
Fa_01375,2024-09-26,Fall_2024,chair,2,138.0,website,Fenway,high,True
Fa_01376,2024-08-20,Fall_2024,bed_frame,1,60.0,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01377,2024-09-23,Fall_2024,chair,1,69.0,xiaohongshu_wechat,Quincy,low,True
Fa_01378,2024-10-14,Fall_2024,kitchen_set,2,79.98,xiaohongshu_wechat,Revere,low,False
Fa_01379,2024-08-30,Fall_2024,kitchen_set,2,79.98,xiaohongshu_wechat,Allston,high,True
Fa_01380,2024-10-05,Fall_2024,kitchen_set,2,79.98,xiaohongshu_wechat,Medford,medium,True
Fa_01381,2024-08-29,Fall_2024,mattress,2,420.0,other,Mission Hill,high,True
Fa_01382,2024-09-21,Fall_2024,desk,1,79.0,other,Fenway,high,True
Fa_01383,2024-09-16,Fall_2024,desk,2,158.0,xiaohongshu_wechat,Dorchester,medium,True
Fa_01384,2024-10-15,Fall_2024,mattress,1,190.0,website,Allston,high,True
Fa_01385,2024-09-16,Fall_2024,mattress,2,380.0,other,Jamaica Plain,medium,True
Fa_01386,2024-08-30,Fall_2024,cleaning_set,2,79.98,xiaohongshu_wechat,Brighton,high,False
Fa_01387,2024-08-09,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,Brighton,high,False
Fa_01388,2024-10-07,Fall_2024,cleaning_set,1,39.99,xiaohongshu_wechat,East Boston,medium,True
Fa_01389,2024-10-31,Fall_2024,chair,1,69.0,other,Cambridgeport,high,False
Fa_01390,2024-10-02,Fall_2024,desk,2,158.0,xiaohongshu_wechat,Fenway,high,False
Fa_01391,2024-08-07,Fall_2024,bed_frame,1,60.0,website,Dorchester,medium,False
Fa_01392,2024-10-11,Fall_2024,mattress,1,190.0,xiaohongshu_wechat,Dorchester,medium,True
Fa_01393,2024-08-18,Fall_2024,kitchen_set,2,79.98,xiaohongshu_wechat,Malden,medium,True
Fa_01394,2024-08-11,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Allston,high,True
Fa_01395,2024-09-07,Fall_2024,desk,2,158.0,xiaohongshu_wechat,Somerville,medium,False
Fa_01396,2024-09-01,Fall_2024,desk,1,79.0,other,Fenway,high,False
Fa_01397,2024-10-17,Fall_2024,desk,2,158.0,website,Cambridgeport,high,True
Fa_01398,2024-10-22,Fall_2024,mattress,1,190.0,website,Allston,high,True
Fa_01399,2024-09-16,Fall_2024,kitchen_set,2,79.98,xiaohongshu_wechat,Allston,high,False
Fa_01400,2024-09-22,Fall_2024,kitchen_set,1,39.99,other,Brighton,high,True
Fa_01401,2024-08-14,Fall_2024,bed_frame,1,30.0,website,Cambridgeport,high,False
Fa_01402,2024-08-14,Fall_2024,kitchen_set,2,79.98,other,Brighton,high,False
Fa_01403,2024-08-13,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Allston,high,False
Fa_01404,2024-10-11,Fall_2024,cleaning_set,1,39.99,website,Allston,high,True
Fa_01405,2024-09-08,Fall_2024,mattress,2,380.0,other,Brighton,high,True
Fa_01406,2024-09-23,Fall_2024,bed_frame,1,30.0,other,Malden,medium,True
Fa_01407,2024-09-03,Fall_2024,mattress,2,420.0,xiaohongshu_wechat,Watertown,medium,True
Fa_01408,2024-09-15,Fall_2024,chair,1,69.0,xiaohongshu_wechat,Mission Hill,high,True
Fa_01409,2024-09-16,Fall_2024,desk,1,79.0,other,Watertown,medium,True
Fa_01410,2024-08-20,Fall_2024,desk,1,79.0,other,Allston,high,True
Fa_01411,2024-09-11,Fall_2024,desk,1,79.0,xiaohongshu_wechat,Allston,high,False
Fa_01412,2024-09-22,Fall_2024,mattress,1,190.0,xiaohongshu_wechat,Fenway,high,False
Fa_01413,2024-09-01,Fall_2024,kitchen_set,2,79.98,xiaohongshu_wechat,Medford,medium,False
Fa_01414,2024-08-26,Fall_2024,cleaning_set,2,79.98,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01415,2024-08-02,Fall_2024,kitchen_set,2,79.98,other,Cambridgeport,high,True
Fa_01416,2024-08-28,Fall_2024,desk,1,79.0,other,Allston,high,True
Fa_01417,2024-09-25,Fall_2024,kitchen_set,1,39.99,xiaohongshu_wechat,Somerville,medium,False
Fa_01418,2024-08-31,Fall_2024,desk,1,79.0,xiaohongshu_wechat,Fenway,high,False
Fa_01419,2024-08-13,Fall_2024,mattress,2,420.0,xiaohongshu_wechat,Somerville,medium,True
Fa_01420,2024-08-24,Fall_2024,mattress,1,210.0,xiaohongshu_wechat,Brighton,high,True
Fa_01421,2024-08-19,Fall_2024,bed_frame,2,60.0,other,Allston,high,True
Fa_01422,2024-08-27,Fall_2024,mattress,1,190.0,xiaohongshu_wechat,Somerville,medium,True
Fa_01423,2024-10-02,Fall_2024,mattress,1,190.0,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01424,2024-10-11,Fall_2024,bed_frame,2,60.0,xiaohongshu_wechat,Brighton,high,False
Fa_01425,2024-09-26,Fall_2024,bed_frame,1,30.0,other,Brookline,medium,True
Fa_01426,2024-09-24,Fall_2024,desk,1,79.0,xiaohongshu_wechat,Fenway,high,True
Fa_01427,2024-10-20,Fall_2024,chair,1,69.0,other,Mission Hill,high,False
Fa_01428,2024-09-25,Fall_2024,bed_frame,1,45.0,xiaohongshu_wechat,Cambridgeport,high,True
Fa_01429,2024-09-03,Fall_2024,desk,1,79.0,website,Somerville,medium,True
